"key","message","comment","context"
"Report type %s doesn't have any line.","نوع التقرير %s لا يحتوي على أي سطر.",,
"Report type %s has group columns of different types.","يحتوي نوع التقرير %s على أعمدة مجموعة من أنواع مختلفة.",,
"Report type %s is not of a custom type and thus cannot be computed as such.","نوع التقرير %s ليس من النوع المخصص وبالتالي لا يمكن حسابه على هذا النحو.",,
"Report type not found","لم يتم العثور على نوع التقرير",,
"Report types","أنواع التقارير",,
"Reported Balance Journal","مجلة الرصيد المبلغ عنها",,
"Reported balance","الرصيد المبلغ عنه",,
"Reported balance Date","تاريخ الرصيد المبلغ عنه",,
"Reporting","إعداد التقارير",,
"Reporting to direct debit reject's import :","الإبلاغ عن استيراد رفض الخصم المباشر:",,
"Reporting to reimbursement creation :","الإبلاغ عن إنشاء السداد:",,
"Reporting to reimbursement reject's import :","الإبلاغ عن رفض السداد للاستيراد:",,
"Reporting to reimbursement's export :","الإبلاغ عن تصدير السداد:",,
"Reportings","إعداد التقارير",,
"Reports","التقارير",,
"Research journals","المجلات البحثية",,
"Reset imputation","إعادة تعيين الإسناد",,
"Reset origin","إعادة تعيين الأصل",,
"Reset selected lines","إعادة تعيين الخطوط المحددة",,
"Residual value","القيمة المتبقية",,
"Respite date before account blocking","تاريخ الراحة قبل حظر الحساب",,
"Result","نتيجة",,
"Result account (loss)","حساب النتيجة (الخسارة)",,
"Result account (profit)","حساب النتيجة (الربح)",,
"Result move description","وصف نقل النتيجة",,
"Retrieve invoices from factorized customers","استرجاع الفواتير من العملاء المقسمين",,
"Revenue","ربح",,
"Revenues vs Expenses","الإيرادات مقابل النفقات",,
"Reverse","يعكس",,
"Reverse all retrieved lines","عكس كافة الخطوط المستردة",,
"Reverse analytic move line query parameter","عكس معلمة استعلام سطر النقل التحليلي",,
"Reverse charged","عكس مشحونة",,
"Reverse move date","عكس تاريخ التحرك",,
"Reverse move description","وصف الحركة العكسية",,
"Reverse selected lines","عكس الخطوط المحددة",,
"Reveue generated by country","الإيرادات الناتجة حسب البلد",,
"Revision","المراجعة",,
"Rule","قاعدة",,
"Rule type","نوع القاعدة",,
"Run","يجري",,
"Run FEC import","قم بتشغيل استيراد FEC",,
"Run accounting cut-off","تشغيل قطع المحاسبة",,
"Run auto move lettering","تشغيل حروف النقل التلقائي",,
"Run export again","قم بتشغيل التصدير مرة أخرى",,
"SEPA Direct Debit","الخصم المباشر لمنطقة SEPA",,
"Sale","أُوكَازيُون",,
"Sale Account Move","نقل حساب البيع",,
"Sale Entries","إدخالات البيع",,
"Sale Invoices","فواتير البيع",,
"Sale Invoices Details","تفاصيل فواتير البيع",,
"Sale account","حساب البيع",,
"Sale account of tax config","حساب بيع التكوين الضريبي",,
"Sale account on deliveries/invoice","حساب بيع على التسليمات / الفاتورة",,
"Sale account on payments","حساب بيع على المدفوعات",,
"Sale financial discount account","حساب الخصم المالي للبيع",,
"Sale interface","واجهة البيع",,
"Sale invoices details template","نموذج تفاصيل فواتير البيع",,
"SaleInvoicesDetails-","تفاصيل فواتير البيع-",,
"SaleInvoicesDetails.company","SaleInvoicesDetails.company",,
"SaleInvoicesDetails.invoiced","SaleInvoicesDetails.invoiced",,
"SaleInvoicesDetails.ordered","تفاصيل فواتير البيع",,
"SaleInvoicesDetails.productCategories","SaleInvoicesDetails.productCategories",,
"SaleInvoicesDetails.publicationDate","تفاصيل فاتورة البيع.تاريخ النشر",,
"SaleInvoicesDetails.subtotal","SaleInvoicesDetails.subtotal",,
"SaleInvoicesDetails.sumByPartner","SaleInvoicesDetails.sumByPartner",,
"SaleInvoicesDetails.sumByProduct","SaleInvoicesDetails.sumByProduct",,
"SaleInvoicesDetails.title","SaleInvoicesDetails.title",,
"SaleInvoicesDetails.totalInvoice","SaleInvoicesDetails.totalInvoice",,
"SaleInvoicesDetails.totalOrder","SaleInvoicesDetails.totalOrder",,
"SaleInvoicesDetails.totalTurnover","تفاصيل فاتورة البيع. إجمالي قيمة التداول",,
"Sales Journal","مجلة المبيعات",,
"Sales journal type","نوع دفتر يومية المبيعات",,
"Sales map","خريطة المبيعات",,
"Sales price excluding taxes","سعر البيع باستثناء الضرائب",,
"Same as column","نفس العمود",,
"Same as group","نفس المجموعة",,
"Same as line","نفس الخط",,
"Same period on previous year","نفس الفترة من العام السابق",,
"Save and historize the new interest rate","حفظ وتاريخ سعر الفائدة الجديد",,
"Save email sent to contact","حفظ البريد الإلكتروني المرسل إلى جهة الاتصال",,
"Schedule Date","تاريخ الجدول",,
"Schedule line","خط الجدول الزمني",,
"Schedule line N°","خط الجدول الزمني رقم",,
"Schedule line concerned by the debt recovery","خط الجدول الزمني المعني باسترداد الديون",,
"Schedule lines","خطوط الجدول الزمني",,
"Schedule lines created from reject","بنود الجدول التي تم إنشاؤها من الرفض",,
"Schedule start Date","جدولة تاريخ البدء",,
"Scission","انفصال",,
"Scrapping","الغاء",,
"Search","يبحث",,
"Search Operator","عامل البحث",,
"Search analytic move line query parameter","البحث عن معلمة استعلام خط النقل التحليلي",,
"Search due Terms","البحث عن الشروط المستحقة",,
"Search elements to pay","عناصر البحث للدفع",,
"See Move Lines","انظر تحريك الخطوط",,
"See cust. invoices lines","انظر العملاء. خطوط الفواتير",,
"See suppl. invoices lines","انظر ملحق. خطوط الفواتير",,
"Select","يختار",,
"Select / Unselect","اختر / قم بإلغاء التحديد",,
"Select all","حدد الكل",,
"Select all terms of this Partner","حدد جميع شروط هذا الشريك",,
"Select invoices manually","تحديد الفواتير يدوياً",,
"Select invoices to include in the payment schedule","حدد الفواتير المراد تضمينها في جدول الدفع",,
"Select on sessions ?","حدد على الجلسات؟",,
"Select the default customer account to be used in sales invoices. It will also be used as parent account if automatic account creation is enabled.","حدد حساب العميل الافتراضي الذي سيتم استخدامه في فواتير المبيعات. سيتم استخدامه أيضًا كحساب أصلي إذا تم تمكين إنشاء الحساب التلقائي.",,
"Select the default employee account to be used in eg. expense payments. It will also be used as parent account if automatic account creation is enabled.","حدد حساب الموظف الافتراضي الذي سيتم استخدامه على سبيل المثال. مدفوعات النفقات. سيتم استخدامه أيضًا كحساب أصلي إذا تم تمكين إنشاء الحساب التلقائي.",,
"Select the default supplier account to be used in purchase invoices. It will also be used as parent account if automatic account creation is enabled.","حدد حساب المورد الافتراضي الذي سيتم استخدامه في فواتير الشراء. سيتم استخدامه أيضًا كحساب أصلي إذا تم تمكين إنشاء الحساب التلقائي.",,
"Selected","مختارة",,
"Selected AnalyticAxis and AnalyticJournal doesn't belong to the select company.","لا ينتمي AnalyticAxis وAnalyticJournal المحددان إلى الشركة المحددة.",,
"Selected AnalyticAxis doesn't belong to the select company.","AnalyticAxis المحدد لا ينتمي إلى الشركة المحددة.",,
"Selected AnalyticJournal doesn't belong to the select company.","AnalyticJournal المحدد لا ينتمي إلى الشركة المحددة.",,
"Selected move(s) successfully removed","تمت إزالة الحركة (التحركات) المحددة بنجاح",,
"Selected on Session","تم التحديد في الجلسة",,
"Selected payment voucher for deposit slip","قسيمة الدفع المختارة لإيصال الإيداع",,
"Selected records will be deleted, do you wish to continue ?","سيتم حذف السجلات المحددة، هل ترغب في المتابعة؟",,
"Selected trading names","أسماء تجارية مختارة",,
"Seller code","رمز البائع",,
"Send a notify email","إرسال بريد إلكتروني للإخطار",,
"Send email","إرسال البريد الإلكتروني",,
"Send email on invoice validate","أرسل بريدًا إلكترونيًا للتحقق من صحة الفاتورة",,
"Send email on invoice ventilation","إرسال البريد الإلكتروني على تهوية الفاتورة",,
"Sender Name","اسم المرسل",,
"Sender Nbr.","رقم المرسل",,
"Sender record code","رمز سجل المرسل",,
"Sending method of payment notices","إرسال طريقة إشعارات الدفع",,
"Seq.","تسلسل.",,
"Sequence","تسلسل",,
"Sequence based","على أساس التسلسل",,
"Sequence number","رقم التسلسل",,
"Sequence to be used to generate customer accounts' codes","التسلسل الذي سيتم استخدامه لإنشاء رموز حسابات العملاء",,
"Sequence to be used to generate employee accounts' codes","التسلسل الذي سيتم استخدامه لإنشاء رموز حسابات الموظفين",,
"Sequence to be used to generate supplier accounts' codes","التسلسل الذي سيتم استخدامه لإنشاء رموز حسابات الموردين",,
"Serial Nbr","الرقم التسلسلي",,
"Service - Vat on cash payments","الخدمة - ضريبة القيمة المضافة على المدفوعات النقدية",,
"Service type","نوع الخدمة",,
"Service types","أنواع الخدمة",,
"Session name","اسم الجلسة",,
"Session total amount","المبلغ الإجمالي للجلسة",,
"Session total amount is negative","المبلغ الإجمالي للجلسة سلبي",,
"Set Active","تعيين نشط",,
"Set Inactive","تعيين غير نشط",,
"Shift Reason (long term debt)","سبب التحول (الديون طويلة الأجل)",,
"Shift Reason (short term debt)","سبب التحول (الدين قصير الأجل)",,
"Shift into irrecoverable","التحول إلى غير قابل للاسترداد",,
"Shift to irrecoverable","التحول إلى غير قابل للاسترداد",,
"Shifted as irrecoverable","تحولت إلى غير قابل للاسترداد",,
"Short term debt duration (month)","مدة الدين قصير الأجل (شهر)",,
"Show daybook moves in PFP menu","عرض تحركات دفتر اليوميات في قائمة PFP",,
"Show invoices","إظهار الفواتير",,
"Show mail","إظهار البريد",,
"Show move line(s)","إظهار خط (خطوط) النقل",,
"Show move lines","إظهار خطوط التحرك",,
"Show move lines linked to reconcile group proposals","إظهار خطوط النقل المرتبطة للتوفيق بين مقترحات المجموعة",,
"Show related invoice term(s)","عرض مصطلح (فترات) الفاتورة ذات الصلة",,
"Signed payment amount","مبلغ الدفع الموقع",,
"Simulate","محاكاة",,
"Simulated","مقلد",,
"Simulated Move Lines","محاكاة خطوط التحرك",,
"Simulated Moves","التحركات المحاكاة",,
"Simulated move","حركة مقلدة",,
"Single account","حساب واحد",,
"Situation","الموقف",,
"Skip ventilation","تخطي التهوية",,
"Small","صغير",,
"So many accounting operations are used on this move, so move can't be canceled","يتم استخدام العديد من العمليات المحاسبية في هذه الخطوة، لذا لا يمكن إلغاء هذه الخطوة",,
"Some due elements could not be loaded there was no amount left to pay.","تعذر تحميل بعض العناصر المستحقة ولم يتبق أي مبلغ للدفع.",,
"Some imported invoice terms are not PFP validated.","لم يتم التحقق من صحة بعض شروط الفاتورة المستوردة من خلال PFP.",,
"Some invoice lines analytic distributions are not correct, please correct them.","بعض التوزيعات التحليلية لبنود الفاتورة غير صحيحة، يرجى تصحيحها.",,
"Some move amounts have been changed since the imputation. Please remake the imputation.","تم تغيير بعض مبالغ الحركة منذ التضمين. يرجى إعادة صياغة الإسناد.",,
"Some selected MoveLines already have a proposal ReconcileGroup","بعض خطوط MoveLines المحددة لديها بالفعل اقتراح ReconcileGroup",,
"Source Taxes","ضرائب المصدر",,
"Special","خاص",,
"Specific","محدد",,
"Specific Analytic Distribution Template","قالب التوزيع التحليلي المحدد",,
"Specific mention on printing","إشارة محددة على الطباعة",,
"Specific note on invoice","ملاحظة محددة على الفاتورة",,
"Specific notes","ملاحظات محددة",,
"Specific tax note","مذكرة ضريبية محددة",,
"Specify the barcode type by fixed asset","تحديد نوع الباركود حسب الأصل الثابت",,
"Split","ينقسم",,
"Split fixed asset","تقسيم الأصول الثابتة",,
"Split of %.2f %s realized on %s","تم تحقيق تقسيم %.2f %s على %s",,
"Split of %.2f realized on %s","تم تحقيق تقسيم %.2f على %s",,
"Split type","نوع الانقسام",,
"Standard Invoice","الفاتورة القياسية",,
"Standard credit note","مذكرة الائتمان القياسية",,
"Standard invoice","الفاتورة القياسية",,
"Standard label","التسمية القياسية",,
"Standard trigger delay (days)","تأخير الزناد القياسي (أيام)",,
"Start","يبدأ",,
"Start date","تاريخ البدء",,
"Start date of entries to be lettered","تاريخ بدء الإدخالات المراد كتابتها",,
"State %s unknown for treatment %s","الحالة %s غير معروفة للعلاج %s",,
"Statement","إفادة",,
"Statements for items categories list","بيانات عن قائمة فئات العناصر",,
"Statements present in the invoice according to product types","الكشوفات الموجودة في الفاتورة حسب أنواع المنتجات",,
"Status","حالة",,
"Status select","تحديد الحالة",,
"Style","أسلوب",,
"Style select","تحديد النمط",,
"SubType","النوع الفرعي",,
"Subrogation release","الافراج عن الحلول",,
"Subrogation release Move","نقل الافراج عن الحلول",,
"Subrogation release filters","مرشحات الافراج عن الحلول",,
"Subrogation releases","إصدارات الحلول",,
"SubrogationRelease.company","SubrogationRelease.company",,
"SubrogationRelease.creditTotal","الإحلال Release.credittotal",,
"SubrogationRelease.currencyCode","البديل Release.currencyCode",,
"SubrogationRelease.dueDate","إصدار الحلول.تاريخ الاستحقاق",,
"SubrogationRelease.factor","إصدار الحلول.عامل",,
"SubrogationRelease.grandTotal","SubrogationRelease.grandTotal",,
"SubrogationRelease.inTaxtTotal","SubrogationRelease.inTaxtTotal",,
"SubrogationRelease.invoiceDate","SubrogationRelease.invoiceDate",,
"SubrogationRelease.invoiceId","Subrogation Release.invoiceId",,
"SubrogationRelease.invoiceTotal","SubrogationRelease.invoiceTotal",,
"SubrogationRelease.partnerSeq","الحلول Release.partnerS",,
"SubrogationRelease.sellerCode","الإصدار البديل. رمز البائع",,
"SubrogationRelease.sequenceNumber","SubrogationRelease.sequenceNumber",,
"SubrogationRelease.termSeq","الحلول Release.termS مكافئ",,
"SubrogationRelease.termTotal","الحلول Release.team المجموع",,
"SubrogationRelease.title","Subrogation Release.title",,
"SubrogationRelease.totalRemaining","إصدار الحلول.الإجمالي المتبقي",,
"Subscription","الاشتراك",,
"Subscription period","فترة الاشتراك",,
"Substitue PFP Validator","يستبدل مدقق PFP",,
"Substitute End Date","تاريخ انتهاء البديل",,
"Substitute PFP Validator","بديل مدقق PFP",,
"Substitute Start Date","تاريخ البدء البديل",,
"Subtotal by analytic distribution","المجموع الفرعي حسب التوزيع التحليلي",,
"Subtotal by partner","المجموع الفرعي حسب الشريك",,
"Sum of accounts","مجموع الحسابات",,
"Sum of advance payments amounts is higher than the total of this invoice.","مجموع مبالغ الدفعات المقدمة أعلى من إجمالي هذه الفاتورة.",,
"Sum of tax amounts in charge and income lines is not the same as sum of tax lines.","مجموع مبالغ الضرائب المتحملة وبنود الدخل ليس هو نفسه مجموع بنود الضريبة.",,
"Summary of gross values and depreciation","ملخص القيم الإجمالية والإهلاك",,
"Super User","المستخدم الفائق",,
"Suppl. Credit notes","ملحق. ملاحظات الائتمان",,
"Suppl. Invoices","ملحق. الفواتير",,
"Suppl. Invoices to merge","ملحق. الفواتير للدمج",,
"Suppl. Invoices to pay","ملحق. الفواتير للدفع",,
"Supplier","مزود",,
"Supplier Credit note Journal","مجلة مذكرة ائتمان المورد",,
"Supplier Invoice Line","خط فاتورة المورد",,
"Supplier Payment","دفع المورد",,
"Supplier Purchase Journal","مجلة شراء الموردين",,
"Supplier account","حساب المورد",,
"Supplier account sequence","تسلسل حساب المورد",,
"Supplier advance payment account","حساب الدفعة المقدمة للموردين",,
"Supplier amount in progress","مبلغ المورد قيد التقدم",,
"Supplier credit note","مذكرة ائتمان المورد",,
"Supplier credit notes","إشعارات ائتمانية للموردين",,
"Supplier credit notes filters","مرشحات ملاحظات ائتمان الموردين",,
"Supplier credit notes sequence","تسلسل الإشعارات الدائنة للموردين",,
"Supplier invoice","فاتورة المورد",,
"Supplier invoice number","رقم فاتورة المورد",,
"Supplier invoice terms by reason of refusal to pay","شروط فاتورة المورد بسبب رفض الدفع",,
"Supplier invoices by reason of refusal to pay","فواتير الموردين بسبب رفض الدفع",,
"Supplier invoices filters","مرشحات فواتير الموردين",,
"Supplier invoices in dispute","فواتير الموردين محل النزاع",,
"Supplier invoices sequence","تسلسل فواتير الموردين",,
"Supplier payments","مدفوعات الموردين",,
"Supplier purchase","شراء المورد",,
"Supplier refunds","المبالغ المستردة للموردين",,
"Supplier's Invoices Due","فواتير الموردين المستحقة",,
"Supplier's delay on payment","تأخر المورد في السداد",,
"Suppliers","الموردين",,
"Table","طاولة",,
"Tags","العلامات",,
"Tangible asset","الأصول الملموسة",,
"Tax","ضريبة",,
"Tax Equiv","معادلة الضريبة",,
"Tax Line","خط الضرائب",,
"Tax Lines","خطوط الضرائب",,
"Tax amount","مبلغ الضريبة",,
"Tax authorized on move line","ضريبة معتمدة على خط النقل",,
"Tax code","رمز الضريبة",,
"Tax excluded","تم استبعاد الضريبة",,
"Tax included","شامل الضريبة",,
"Tax is mandatory for the account %s (%s) on the move line %s","الضريبة إلزامية للحساب %s (%s) على خط النقل %s",,
"Tax line must be filled when an account of type tax is selected in order to be able to properly reconcile the payments (with the split of taxes included) : Please verify the move line(s) : %s.","يجب ملء سطر الضريبة عند تحديد حساب من نوع الضريبة لتتمكن من تسوية الدفعات بشكل صحيح (مع تضمين تقسيم الضرائب): يرجى التحقق من سطر (خطوط) النقل : %s.",,
"Tax lines","خطوط الضرائب",,
"Tax lines can't be computed due to missing configuration line for the company %s in the accounting situation panel of the partner %s (company own vat system option).","لا يمكن حساب بنود الضريبة بسبب فقدان سطر التكوين للشركة %s في لوحة الحالة المحاسبية للشريك %s (خيار نظام ضريبة القيمة المضافة الخاص بالشركة).",,
"Tax lines can't be computed due to missing value in the field vat system configuration for the account %s.","لا يمكن حساب بنود الضريبة بسبب فقدان القيمة في تكوين نظام ضريبة القيمة المضافة للحساب %s.",,
"Tax lines can't be computed due to missing value in the field vat system configuration for the company %s in the accounting situation panel of the partner %s (company own vat system option).","لا يمكن حساب بنود الضريبة بسبب فقدان القيمة في تكوين نظام ضريبة القيمة المضافة الميداني للشركة %s في لوحة الوضع المحاسبي للشريك %s (خيار نظام ضريبة القيمة المضافة الخاص بالشركة).",,
"Tax lines can't be computed due to missing value in the field vat system configuration for the company %s in the accounting situation panel of the partner %s.","لا يمكن حساب بنود الضريبة بسبب فقدان القيمة في تكوين نظام ضريبة القيمة المضافة الخاص بالحقل للشركة %s في لوحة الوضع المحاسبي للشريك %s.",,
"Tax number","الرقم الضريبي",,
"Tax numbers","الأرقام الضريبية",,
"Tax payment move line","خط نقل دفع الضرائب",,
"Tax payment move line list","قائمة خط نقل دفع الضرائب",,
"Tax payment move lines","خطوط نقل دفع الضرائب",,
"Tax rate","معدل الضريبة",,
"Tax required on move line","الضريبة المطلوبة على خط النقل",,
"Tax standard rate for clearance","معدل الضريبة القياسي للتخليص",,
"Tax standard rate for irrecoverables","المعدل القياسي للضريبة على الأشياء غير القابلة للاسترداد",,
"Tax type","نوع الضريبة",,
"Tax types","أنواع الضرائب",,
"Taxes","الضرائب",,
"Technical Rejection","الرفض الفني",,
"Technical origin","الأصل الفني",,
"Technical type","النوع الفني",,
"Template","نموذج",,
"Template Move Lines","خطوط نقل القالب",,
"Template move is not balanced","نقل القالب غير متوازن",,
"Temporarily reconcile selected lines","التوفيق بين الأسطر المحددة بشكل مؤقت",,
"Temporary Closure Authorized Role","الدور المصرح به للإغلاق المؤقت",,
"Term(s)","شروط)",,
"Term(s) to pay/be paid by partner","مصطلح (مصطلحات) الدفع/الدفع من قبل الشريك",,
"Terms","شروط",,
"Terms and Conditions","الشروط والأحكام",,
"Terms list","قائمة المصطلحات",,
"The Move Balance must be positive","يجب أن يكون رصيد الحركة موجبًا",,
"The PFP granted amount can't be equal to zero in order to partially pass-for-payment a term.","لا يمكن أن يكون المبلغ الممنوح لبرنامج PFP مساويًا للصفر من أجل تمرير فترة سداد جزئيًا.",,
"The PFP partial reason is required to partially pass-for-payment a term.","السبب الجزئي لـ PFP مطلوب لتمرير فترة سداد جزئيًا.",,
"The account code %s is already used for the company %s, there cannot be two accounts with the same code for the same company.","رمز الحساب %s مستخدم بالفعل للشركة %s، ولا يمكن أن يكون هناك حسابان بنفس الرمز لنفس الشركة.",,
"The account code field allows to add every account whose code will fulfill the given regular expression.","يسمح حقل رمز الحساب بإضافة كل حساب يفي رمزه بالتعبير العادي المحدد.",,
"The account of a product could not be determined or is not filled. Please fill the missing account on invoice line %s","لا يمكن تحديد حساب المنتج أو لم يتم ملؤه. الرجاء ملء الحساب المفقود في سطر الفاتورة %s",,
"The account with the code %s cannot be found. The move line cannot be created.","لا يمكن العثور على الحساب الذي يحمل الرمز %s. لا يمكن إنشاء خط النقل.",,
"The accounting configurations have been imported successfully for the company %s.","لقد تم استيراد تكوينات المحاسبة بنجاح للشركة %s.",,
"The accounting move line on the account %s can't have an amount equals to zero","لا يمكن أن يحتوي بند النقل المحاسبي على الحساب %s على مبلغ يساوي الصفر",,
"The amount remaining is below the threshold defined in configuration.","المبلغ المتبقي أقل من الحد المحدد في التكوين.",,
"The analytic revision process has ended and generated %s reverse and %s revision analytic move lines.","انتهت عملية المراجعة التحليلية وأنشأت %s خطوط نقل تحليلية عكسية و%s للمراجعة.",,
"The balance of the retrieved invoice terms for the partner %s and this bank details is negative while it shouldn't be in regards to the payment mode used %s. This/These invoice(s) term(s) must be unselected to obtain a positive balance before proceeding to the validation of the session.","رصيد شروط الفاتورة المستردة للشريك %s وتفاصيل هذا البنك سالبة بينما لا ينبغي أن يتعلق الأمر بوضع الدفع المستخدم %s. يجب إلغاء تحديد مصطلح (مصطلحات) هذه الفاتورة/الفواتير للحصول على رصيد إيجابي قبل المتابعة إلى التحقق من صحة الجلسة.",,
"The bank order file format which was selected was not compatible with multidate. Please reselect a bank order file format which is supporting the multidate (among those proposed).","تنسيق ملف الطلب البنكي الذي تم تحديده لم يكن متوافقًا مع التاريخ المتعدد. يرجى إعادة تحديد تنسيق ملف الطلب البنكي الذي يدعم التواريخ المتعددة (من بين تلك المقترحة).",,
"The bank order linked to this invoice payment has already been carried out/rejected, and thus can't be canceled","لقد تم بالفعل تنفيذ/رفض الطلب البنكي المرتبط بدفع هذه الفاتورة، وبالتالي لا يمكن إلغاؤه",,
"The bank statement cannot be removed because of at least a bank reconciliation record attached. Please remove the following reference(s) : %s","لا يمكن إزالة كشف الحساب البنكي بسبب وجود سجل تسوية بنكية مرفق على الأقل. الرجاء إزالة المرجع (المراجع) التالي: %s",,
"The bank statement cannot be removed because of bank reconciliation line, please remove those references %s","لا يمكن إزالة كشف الحساب البنكي بسبب وجود سطر التسوية البنكية، يرجى إزالة هذه المراجع %s",,
"The batch does not exist.","الدفعة غير موجودة.",,
"The batch has already been running for this move date. Are you sure to continue ?","لقد تم بالفعل تشغيل الدفعة لتاريخ النقل هذا. هل أنت متأكد من الاستمرار؟",,
"The batch to close the annual accounts has already ran. Are you sure you want to continue?","لقد تم بالفعل تشغيل الدفعة الخاصة بإغلاق الحسابات السنوية. هل أنت متأكد أنك تريد الاستمرار؟",,
"The chart of account being already existing or imported for this company, by importing the configuration template, an update of the financial accounts of the chart of accounts will be executed and/or new financial accounts may be possibly created. Do you wish to proceed ?","دليل الحساب موجود بالفعل أو مستورد لهذه الشركة، ومن خلال استيراد قالب التكوين، سيتم تنفيذ تحديث للحسابات المالية لدليل الحسابات و/أو قد يتم إنشاء حسابات مالية جديدة. هل ترغب في المضي قدما؟",,
"The chart of account has been loaded successfully","تم تحميل مخطط الحساب بنجاح",,
"The chosen date for the reverse entry can't be lower than the entry to be reversed.","لا يمكن أن يكون التاريخ المختار للإدخال العكسي أقل من الإدخال المراد عكسه.",,
"The closing date is earlier than the current date: moves recorded after that date will not be taken into account in the report.","تاريخ الإغلاق سابق للتاريخ الحالي: لن يتم أخذ التحركات المسجلة بعد هذا التاريخ بعين الاعتبار في التقرير.",,
"The closing of a fiscal year brings irrevocable integration of a move in Moves book","يؤدي إغلاق السنة المالية إلى تكامل لا رجعة فيه للحركة في كتاب التحركات",,
"The closure of a fiscal year will close definitively the related periods. Thus, the 'New' moves will be deleted, the 'Daybook' moves will be validated and the 'Simulated' moves will no longer be editable","سيؤدي إغلاق السنة المالية إلى إغلاق الفترات ذات الصلة بشكل نهائي. وبالتالي، سيتم حذف التحركات ""الجديدة""، وسيتم التحقق من صحة التحركات ""اليومية"" ولن تكون الحركات ""المحاكاة"" قابلة للتعديل بعد الآن",,
"The closure of a period will block the operations that can be carried out on the accounting journals for this period. The 'New' moves will be deleted, the 'Daybook' moves will be validated and the 'Simulated' moves will no longer be editable.","سيؤدي إغلاق الفترة إلى إيقاف العمليات التي يمكن تنفيذها على دفاتر المحاسبة لهذه الفترة. سيتم حذف الحركات ""الجديدة""، وسيتم التحقق من صحة حركات ""السجل اليومي"" ولن تكون الحركات ""المحاكاة"" قابلة للتعديل بعد الآن.",,
"The code defined here is already used by another record for the specified %s. Code must be unique by company. Please modify it accordingly.","الرمز المحدد هنا مستخدم بالفعل بواسطة سجل آخر لـ %s المحدد. يجب أن يكون الرمز فريدًا حسب الشركة. يرجى تعديله وفقا لذلك.",,
"The code defined here is already used by another record. Code must be unique either by company or if shared. Please modify it accordingly.","الكود المحدد هنا مستخدم بالفعل بواسطة سجل آخر. يجب أن يكون الرمز فريدًا سواء من جانب الشركة أو في حالة مشاركته. يرجى تعديله وفقا لذلك.",,
"The code must be a valid groovy variable name. It can only contain letters, numbers, and underscores (_), but cannot start with a number.","يجب أن يكون الرمز اسمًا صالحًا لمتغير رائع. يمكن أن يحتوي فقط على أحرف وأرقام وشرطات سفلية (_)، لكن لا يمكن أن يبدأ برقم.",,
"The company account configuration customer sales journal is required.","مطلوب دفتر يومية مبيعات العملاء لتكوين حساب الشركة.",,
"The company is required and must be the same for all invoices","الشركة مطلوبة ويجب أن تكون واحدة لجميع الفواتير",,
"The compensation process is not available when using this accounting method","لا تتوفر عملية التعويض عند استخدام طريقة المحاسبة هذه",,
"The configuration to retrieve the account on the payment mode is missing:","التكوين لاسترداد الحساب في وضع الدفع مفقود:",,
"The configured distribution is incorrect, the sum of percentages for at least an axis is different than 100%","التوزيع الذي تم تكوينه غير صحيح، حيث يختلف مجموع النسب المئوية لمحور واحد على الأقل عن 100%",,
"The currency is missing on the account move %s","العملة مفقودة أثناء حركة الحساب %s",,
"The currency is required and must be the same for all invoices","العملة مطلوبة ويجب أن تكون واحدة لجميع الفواتير",,
"The date input on the move line of %s %s on account %s is not belonging to the accounting period defined on the move.","إدخال التاريخ على سطر النقل لـ %s %s على الحساب %s لا ينتمي إلى الفترة المحاسبية المحددة أثناء النقل.",,
"The defined number of Analytic axis is $nbrOfAnalyticAxisSelect and the number of defined analytic axis $analyticAxisByCompanyList.size in the attached list is inconsistent. Please configure the correct number and order of analytic axis in the table Order of Analytic Axis.","العدد المحدد للمحور التحليلي هو $nbrOfAnalyticAxisSelect وعدد المحور التحليلي المحدد $analyticAxisByCompanyList.size في القائمة المرفقة غير متناسق. يرجى تكوين العدد الصحيح وترتيب محور التحليل في الجدول ترتيب محور التحليل.",,
"The deposit slip contains payment voucher with missing infos (cheque number, cheque bank, cheque owner, deposit date).","تحتوي قسيمة الإيداع على قسيمة دفع بها معلومات مفقودة (رقم الشيك، الشيك البنكي، مالك الشيك، تاريخ الإيداع).",,
"The deposit slip has already been published.","لقد تم بالفعل نشر قسيمة الإيداع.",,
"The deposit slip is not published.","لم يتم نشر قسيمة الإيداع.",,
"The deposit slip is published","يتم نشر قسيمة الإيداع",,
"The deposit slip is validated","تم التحقق من صحة قسيمة الإيداع",,
"The disposal of the asset cannot be executed while depreciation has already been accounted.","لا يمكن تنفيذ التصرف في الأصل أثناء حساب الإهلاك بالفعل.",,
"The distribution is wrong, some axes percentage values are not equal to 100%","التوزيع خاطئ، بعض قيم النسب المئوية للمحاور لا تساوي 100%",,
"The end date must be in the past.","يجب أن يكون تاريخ الانتهاء في الماضي.",,
